"Date","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"2020-03-13",147.5,161.910003662109,140.729995727539,158.830001831055,92727400,150.547607421875
"2020-03-16",140,149.350006103516,135,135.419998168945,87905900,128.358352661133
"2020-03-17",140,147.5,135,146.570007324219,81059800,138.926910400391
"2020-03-18",138,146,135.020004272461,140.399993896484,81593200,133.078674316406
"2020-03-19",142.770004272461,150.149993896484,139,142.710006713867,85922700,135.268218994141
"2020-03-20",146,147.100006103516,135.860000610352,137.350006103516,84866200,130.18766784668
"2020-03-23",137.009994506836,140.570007324219,132.520004272461,135.979995727539,78975200,128.889129638672
"2020-03-24",143.75,149.600006103516,141.270004272461,148.339996337891,82516700,140.604583740234
"2020-03-25",148.910003662109,154.330001831055,144.440002441406,146.919998168945,75638200,139.258651733398
"2020-03-26",148.399993896484,156.660003662109,148.369995117188,156.110000610352,64568100,147.96940612793
"2020-03-27",151.75,154.889999389648,149.199996948242,149.699996948242,57042300,141.893661499023
"2020-03-30",152.440002441406,160.600006103516,150.009994506836,160.229995727539,63420300,151.874588012695
"2020-03-31",159.399993896484,164.779998779297,156.559997558594,157.710006713867,77927200,149.486022949219
"2020-04-01",153,157.75,150.820007324219,152.110000610352,57969900,144.178009033203
"2020-04-02",151.860000610352,155.479995727539,150.360000610352,155.259994506836,49630700,147.16374206543
"2020-04-03",155.100006103516,157.380004882812,152.190002441406,153.830001831055,41243300,145.808364868164
"2020-04-06",160.320007324219,166.5,157.580001831055,165.270004272461,67111700,156.651779174805
"2020-04-07",169.589996337891,170,163.259994506836,163.490005493164,62769000,154.964599609375
"2020-04-08",165.669998168945,166.669998168945,163.5,165.130004882812,48318200,156.519058227539
"2020-04-09",166.360000610352,167.369995117188,163.330001831055,165.139999389648,51385100,156.528579711914
"2020-04-13",164.350006103516,165.570007324219,162.300003051758,165.509994506836,41905300,156.879272460938
"2020-04-14",169,173.75,168,173.699996948242,52874300,164.642166137695
"2020-04-15",171.199996948242,173.570007324219,169.240005493164,171.880004882812,40940800,162.917098999023
"2020-04-16",174.300003051758,177.279998779297,172.899993896484,177.039993286133,50479600,167.807983398438
"2020-04-17",179.5,180,175.869995117188,178.600006103516,52765600,169.286651611328
"2020-04-20",176.630004882812,178.75,174.990005493164,175.059997558594,36669600,165.931289672852
"2020-04-21",173.5,173.669998168945,166.110000610352,167.820007324219,56203700,159.068817138672
"2020-04-22",171.389999389648,174,170.820007324219,173.520004272461,34620200,164.471572875977
"2020-04-23",174.110000610352,175.059997558594,170.910003662109,171.419998168945,32790800,162.481063842773
"2020-04-24",172.059997558594,174.559997558594,170.710006713867,174.550003051758,34277600,165.447906494141
"2020-04-27",176.589996337891,176.899993896484,173.300003051758,174.050003051758,33194400,164.973983764648
"2020-04-28",175.589996337891,175.669998168945,169.389999389648,169.809997558594,34392700,160.955017089844
"2020-04-29",173.220001220703,177.679992675781,171.880004882812,177.429992675781,51286600,168.177703857422
"2020-04-30",180,180.399993896484,176.229995727539,179.210006713867,53875900,169.864868164062
"2020-05-01",175.800003051758,178.639999389648,174.009994506836,174.570007324219,39370500,165.466857910156
"2020-05-04",174.490005493164,179,173.800003051758,178.839996337891,30372900,169.51416015625
"2020-05-05",180.619995117188,183.649993896484,179.899993896484,180.759994506836,36839200,171.334045410156
"2020-05-06",182.080001831055,184.199996948242,181.630004882812,182.539993286133,32139300,173.021209716797
"2020-05-07",184.169998168945,184.550003051758,182.580001831055,183.600006103516,28316000,174.025955200195
"2020-05-08",184.979995727539,185,183.360000610352,184.679992675781,30877800,175.049621582031
"2020-05-11",183.149993896484,187.509994506836,182.850006103516,186.740005493164,30892700,177.002197265625
"2020-05-12",186.800003051758,187.039993286133,182.300003051758,182.509994506836,32038200,172.992752075195
"2020-05-13",182.550003051758,184.050003051758,176.539993286133,179.75,44711500,170.376693725586
"2020-05-14",177.539993286133,180.690002441406,175.679992675781,180.529998779297,41873900,171.116012573242
"2020-05-15",179.059997558594,187.059997558594,177,183.160003662109,46610400,173.60888671875
"2020-05-18",185.75,186.199996948242,183.960006713867,184.910003662109,35264500,175.267639160156
"2020-05-19",185.029998779297,186.600006103516,183.490005493164,183.630004882812,26799100,174.05436706543
"2020-05-20",184.809997558594,185.850006103516,183.940002441406,185.660003662109,31261300,176.468643188477
"2020-05-21",185.399993896484,186.669998168945,183.289993286133,183.429992675781,29119500,174.349029541016
"2020-05-22",183.190002441406,184.460006713867,182.539993286133,183.509994506836,20826900,174.425064086914
"2020-05-26",186.339996337891,186.5,181.100006103516,181.570007324219,36073600,172.581115722656
"2020-05-27",180.199996948242,181.990005493164,176.600006103516,181.809997558594,39517100,172.809204101562
"2020-05-28",180.740005493164,184.149993896484,180.380004882812,181.399993896484,33810200,172.419509887695
"2020-05-29",182.729995727539,184.270004272461,180.410003662109,183.25,42130400,174.177947998047
"2020-06-01",182.539993286133,183,181.460006713867,182.830001831055,22622400,173.778747558594
"2020-06-02",184.25,185,181.350006103516,184.910003662109,30794600,175.755737304688
"2020-06-03",184.820007324219,185.940002441406,183.580001831055,185.360000610352,27311000,176.183471679688
"2020-06-04",184.300003051758,185.839996337891,182.300003051758,182.919998168945,28761800,173.864242553711
"2020-06-05",182.619995117188,187.729995727539,182.009994506836,187.199996948242,39893600,177.932327270508
"2020-06-08",185.940002441406,188.550003051758,184.440002441406,188.360000610352,33211600,179.034942626953
"2020-06-09",188,190.699996948242,187.259994506836,189.800003051758,29783900,180.403656005859
"2020-06-10",191.130004882812,198.520004272461,191.009994506836,196.839996337891,43872300,187.095169067383
"2020-06-11",193.130004882812,195.759994506836,186.070007324219,186.270004272461,52854700,177.048461914062
"2020-06-12",190.539993286133,191.720001220703,185.179992675781,187.740005493164,43373600,178.445678710938
"2020-06-15",184.580001831055,190.820007324219,184.009994506836,188.940002441406,32770200,179.586242675781
"2020-06-16",192.889999389648,195.580001831055,191.460006713867,193.570007324219,42556700,183.987045288086
"2020-06-17",195.029998779297,196.320007324219,193.690002441406,194.240005493164,25687800,184.623840332031
"2020-06-18",194,196.490005493164,194,196.320007324219,23061600,186.600921630859
"2020-06-19",198.589996337891,199.289993286133,194.369995117188,195.149993896484,44441100,185.488815307617
"2020-06-22",195.789993286133,200.759994506836,195.229995727539,200.570007324219,32818900,190.640441894531
"2020-06-23",202.089996337891,203.949996948242,201.429992675781,201.910003662109,30917400,191.914138793945
"2020-06-24",201.600006103516,203.25,196.559997558594,197.839996337891,36740600,188.045623779297
"2020-06-25",197.800003051758,200.610000610352,195.470001220703,200.339996337891,27803900,190.421829223633
"2020-06-26",199.729995727539,199.889999389648,194.880004882812,196.330001831055,54675800,186.6103515625
"2020-06-29",195.779998779297,198.529998779297,193.550003051758,198.440002441406,26701600,188.615966796875
"2020-06-30",197.880004882812,204.399993896484,197.740005493164,203.509994506836,34310300,193.434951782227
"2020-07-01",203.139999389648,206.350006103516,201.770004272461,204.699996948242,32061200,194.566070556641
"2020-07-02",205.679992675781,208.020004272461,205,206.259994506836,29315800,196.048812866211
"2020-07-06",208.830001831055,211.130004882812,208.089996337891,210.699996948242,31897600,200.268936157227
"2020-07-07",210.449996948242,214.669998168945,207.990005493164,208.25,33600700,197.940277099609
"2020-07-08",210.070007324219,213.259994506836,208.690002441406,212.830001831055,33600000,202.293502807617
"2020-07-09",216.330001831055,216.380004882812,211.470001220703,214.320007324219,33121700,203.709777832031
"2020-07-10",213.619995117188,214.080001831055,211.080001831055,213.669998168945,26177600,203.091934204102
"2020-07-13",214.479995727539,215.800003051758,206.5,207.070007324219,38135600,196.818695068359
"2020-07-14",206.130004882812,208.850006103516,202.029998779297,208.350006103516,37591800,198.035354614258
"2020-07-15",209.559997558594,211.330001831055,205.029998779297,208.039993286133,32179400,197.740631103516
"2020-07-16",205.399993896484,205.699996948242,202.309997558594,203.919998168945,29940700,193.824615478516
"2020-07-17",204.470001220703,205.039993286133,201.389999389648,202.880004882812,31635300,192.836151123047
"2020-07-20",205,212.300003051758,203.009994506836,211.600006103516,36884800,201.124435424805
"2020-07-21",213.660003662109,213.940002441406,208.029998779297,208.75,37990400,198.415512084961
"2020-07-22",209.199996948242,212.300003051758,208.389999389648,211.75,49605700,201.267013549805
"2020-07-23",207.190002441406,210.919998168945,202.149993896484,202.539993286133,67457000,192.512954711914
"2020-07-24",200.419998168945,202.860000610352,197.509994506836,201.300003051758,39827000,191.334350585938
"2020-07-27",201.470001220703,203.970001220703,200.860000610352,203.850006103516,30160900,193.758117675781
"2020-07-28",203.610000610352,204.699996948242,201.740005493164,202.020004272461,23251400,192.018661499023
"2020-07-29",202.5,204.649993896484,202.009994506836,204.059997558594,19632600,193.957672119141
"2020-07-30",201,204.460006713867,199.570007324219,203.899993896484,25079600,193.805633544922
"2020-07-31",204.399993896484,205.100006103516,199.009994506836,205.009994506836,51044000,194.86067199707
"2020-08-03",211.520004272461,217.639999389648,210.440002441406,216.539993286133,78983000,205.819854736328
"2020-08-04",214.169998168945,214.770004272461,210.309997558594,213.289993286133,49280100,202.730773925781
"2020-08-05",214.899993896484,215,211.570007324219,212.940002441406,28806400,202.39811706543
"2020-08-06",212.339996337891,216.369995117188,211.550003051758,216.350006103516,32656800,205.639251708984
"2020-08-07",214.850006103516,215.699996948242,210.929992675781,212.479995727539,27820400,201.960861206055
"2020-08-10",211.669998168945,211.880004882812,206.350006103516,208.25,36716500,197.940277099609
"2020-08-11",207.160003662109,207.649993896484,203.139999389648,203.380004882812,36446500,193.311386108398
"2020-08-12",205.289993286133,210.279998779297,204.75,209.190002441406,28013100,198.833740234375
"2020-08-13",209.440002441406,211.350006103516,208.149993896484,208.699996948242,22588900,198.368011474609
"2020-08-14",208.759994506836,209.589996337891,207.509994506836,208.899993896484,17958900,198.558090209961
"2020-08-17",209.600006103516,211.190002441406,208.919998168945,210.279998779297,20184800,199.869750976562
"2020-08-18",210.529998779297,212.360000610352,209.210006713867,211.490005493164,21336200,201.019897460938
"2020-08-19",211.490005493164,212.100006103516,209.25,209.699996948242,27627600,199.800308227539
"2020-08-20",209.539993286133,215,208.910003662109,214.580001831055,26981500,204.449951171875
"2020-08-21",213.860000610352,216.25,212.850006103516,213.020004272461,36249300,202.963592529297
"2020-08-24",214.789993286133,215.520004272461,212.429992675781,213.690002441406,25460100,203.601959228516
"2020-08-25",213.100006103516,216.610000610352,213.100006103516,216.470001220703,23043700,206.250732421875
"2020-08-26",217.880004882812,222.089996337891,217.360000610352,221.149993896484,39600800,210.709762573242
"2020-08-27",222.889999389648,231.149993896484,219.399993896484,226.580001831055,57602200,215.883392333984
"2020-08-28",228.179992675781,230.639999389648,226.580001831055,228.910003662109,26292900,218.103424072266
"2020-08-31",227,228.699996948242,224.309997558594,225.529998779297,28774200,214.882965087891
"2020-09-01",225.509994506836,227.449996948242,224.429992675781,227.270004272461,25725500,216.540832519531
"2020-09-02",227.970001220703,232.860000610352,227.350006103516,231.649993896484,34080800,220.71403503418
"2020-09-03",229.270004272461,229.309997558594,214.960006713867,217.300003051758,58400300,207.04150390625
"2020-09-04",215.100006103516,218.360000610352,205.190002441406,214.25,59664100,204.135528564453
"2020-09-08",206.5,210.029998779297,202.199996948242,202.660003662109,52924300,193.092666625977
"2020-09-09",207.600006103516,214.839996337891,206.699996948242,211.289993286133,45679000,201.315277099609
"2020-09-10",213.399993896484,214.740005493164,204.110000610352,205.369995117188,35461500,195.674728393555
"2020-09-11",207.199996948242,208.630004882812,201.240005493164,204.029998779297,33620100,194.397994995117
"2020-09-14",204.240005493164,209.199996948242,204.029998779297,205.410003662109,30375800,195.712799072266
"2020-09-15",208.419998168945,209.779998779297,206.929992675781,208.779998779297,21823900,198.923736572266
"2020-09-16",210.619995117188,210.649993896484,204.639999389648,205.050003051758,26328100,195.369842529297
"2020-09-17",200.050003051758,204.330001831055,199.960006713867,202.910003662109,34011300,193.330856323242
"2020-09-18",202.800003051758,203.649993896484,196.25,200.389999389648,55225300,190.929794311523
"2020-09-21",197.190002441406,202.710006713867,196.380004882812,202.539993286133,39839700,192.978302001953
"2020-09-22",205.059997558594,208.100006103516,202.080001831055,207.419998168945,33517100,197.627944946289
"2020-09-23",207.899993896484,208.100006103516,200.029998779297,200.589996337891,30803800,191.120376586914
"2020-09-24",199.850006103516,205.570007324219,199.199996948242,203.190002441406,31202500,193.597625732422
"2020-09-25",203.550003051758,209.039993286133,202.539993286133,207.820007324219,29437300,198.009094238281
"2020-09-28",210.880004882812,212.570007324219,208.059997558594,209.440002441406,32004900,199.55256652832
"2020-09-29",209.350006103516,210.070007324219,206.809997558594,207.259994506836,24221900,197.475479125977
"2020-09-30",207.729995727539,211.979995727539,206.539993286133,210.330001831055,33829100,200.400573730469
"2020-10-01",213.490005493164,213.990005493164,211.320007324219,212.460006713867,27158400,202.43000793457
"2020-10-02",208,210.990005493164,205.539993286133,206.190002441406,33154800,196.456024169922
"2020-10-05",207.220001220703,210.410003662109,206.979995727539,210.380004882812,21331600,200.4482421875
"2020-10-06",208.820007324219,210.179992675781,204.820007324219,205.910003662109,28554300,196.189224243164
"2020-10-07",207.059997558594,210.110000610352,206.720001220703,209.830001831055,25681100,199.924163818359
"2020-10-08",210.509994506836,211.190002441406,208.320007324219,210.580001831055,19925800,200.638732910156
"2020-10-09",211.229995727539,215.860000610352,211.229995727539,215.809997558594,26458000,205.621856689453
"2020-10-12",218.789993286133,223.860000610352,216.809997558594,221.399993896484,40461400,210.947982788086
"2020-10-13",222.720001220703,225.210006713867,220.429992675781,222.860000610352,28950800,212.339065551758
"2020-10-14",223,224.220001220703,219.130004882812,220.860000610352,23421700,210.433441162109
"2020-10-15",217.100006103516,220.360000610352,216.009994506836,219.660003662109,22733100,209.290100097656
"2020-10-16",220.149993896484,222.289993286133,219.320007324219,219.660003662109,26057900,209.290100097656
"2020-10-19",220.419998168945,222.300003051758,213.720001220703,214.220001220703,27625800,204.106918334961
"2020-10-20",215.800003051758,217.369995117188,213.089996337891,214.649993896484,22753500,204.5166015625
"2020-10-21",213.119995117188,216.919998168945,213.119995117188,214.800003051758,22724900,204.659576416016
"2020-10-22",213.929992675781,216.059997558594,211.699996948242,214.889999389648,22351500,204.745239257812
"2020-10-23",215.029998779297,216.279998779297,213.160003662109,216.229995727539,18879600,206.022018432617
"2020-10-26",213.850006103516,216.339996337891,208.100006103516,210.080001831055,37111600,200.162338256836
"2020-10-27",211.589996337891,214.669998168945,210.330001831055,213.25,36700300,203.182723999023
"2020-10-28",207.669998168945,208.839996337891,202.100006103516,202.679992675781,51195600,193.111694335938
"2020-10-29",204.070007324219,207.360000610352,203.369995117188,204.720001220703,31432600,195.055404663086
"2020-10-30",203.5,204.289993286133,199.619995117188,202.470001220703,36953700,192.911636352539
"2020-11-02",204.289993286133,205.279998779297,200.119995117188,202.330001831055,30842200,192.778274536133
"2020-11-03",203.889999389648,208.119995117188,203.119995117188,206.429992675781,27512000,196.684631347656
"2020-11-04",214.020004272461,218.320007324219,212.419998168945,216.389999389648,42311800,206.174468994141
"2020-11-05",222.039993286133,224.119995117188,221.149993896484,223.289993286133,36080100,212.74870300293
"2020-11-06",222.259994506836,224.360000610352,218.029998779297,223.720001220703,25231900,213.158386230469
"2020-11-09",224.440002441406,228.119995117188,217.880004882812,218.389999389648,44395000,208.080062866211
"2020-11-10",214.5,216.5,209.720001220703,211.009994506836,44045100,201.048477172852
"2020-11-11",212.389999389648,218.039993286133,212.199996948242,216.550003051758,29440800,206.326904296875
"2020-11-12",217.210006713867,219.110000610352,214.460006713867,215.440002441406,21593900,205.269348144531
"2020-11-13",216.360000610352,217.419998168945,214.160003662109,216.509994506836,18621100,206.288787841797
"2020-11-16",214.869995117188,217.740005493164,214.520004272461,217.229995727539,24953300,206.974807739258
"2020-11-17",216.100006103516,217.679992675781,214.080001831055,214.460006713867,24154100,204.335586547852
"2020-11-18",213.649993896484,215.169998168945,210.929992675781,211.080001831055,28372800,201.641693115234
"2020-11-19",211.380004882812,213.029998779297,209.929992675781,212.419998168945,24792700,202.921783447266
"2020-11-20",212.199996948242,213.289993286133,210,210.389999389648,22843100,200.982528686523
"2020-11-23",210.949996948242,212.289993286133,208.160003662109,210.110000610352,25683500,200.715057373047
"2020-11-24",209.589996337891,214.25,208.860000610352,213.860000610352,33979700,204.297409057617
"2020-11-25",215.110000610352,215.289993286133,212.460006713867,213.869995117188,21012900,204.306915283203
"2020-11-27",214.850006103516,216.270004272461,214.039993286133,215.229995727539,14512200,205.606094360352
"2020-11-30",214.100006103516,214.759994506836,210.839996337891,214.070007324219,33064800,204.498016357422
"2020-12-01",214.509994506836,217.320007324219,213.350006103516,216.210006713867,30904500,206.542297363281
"2020-12-02",214.880004882812,215.470001220703,212.800003051758,215.369995117188,23724500,205.739852905273
"2020-12-03",214.610000610352,216.380004882812,213.649993896484,214.240005493164,25120900,204.660369873047
"2020-12-04",214.220001220703,215.380004882812,213.179992675781,214.360000610352,24666000,204.775009155273
"2020-12-07",214.369995117188,215.539993286133,212.990005493164,214.289993286133,24620000,204.708160400391
"2020-12-08",213.970001220703,216.949996948242,212.889999389648,216.009994506836,23284100,206.351287841797
"2020-12-09",215.160003662109,215.229995727539,211.210006713867,211.800003051758,32440600,202.329513549805
"2020-12-10",211.770004272461,213.080001831055,210.360000610352,210.520004272461,26733300,201.106735229492
"2020-12-11",210.050003051758,213.320007324219,209.110000610352,213.259994506836,30979400,203.724197387695
"2020-12-14",213.100006103516,216.210006713867,212.880004882812,214.199996948242,28798400,204.622161865234
"2020-12-15",215.169998168945,215.419998168945,212.240005493164,214.130004882812,27000600,204.555328369141
"2020-12-16",214.75,220.110000610352,214.720001220703,219.279998779297,35023300,209.475036621094
"2020-12-17",219.869995117188,220.889999389648,217.919998168945,219.419998168945,32515800,209.608749389648
"2020-12-18",218.589996337891,219.690002441406,216.020004272461,218.589996337891,63354900,208.815872192383
"2020-12-21",217.550003051758,224,217.279998779297,222.589996337891,37181900,212.63703918457
"2020-12-22",222.690002441406,225.630004882812,221.850006103516,223.940002441406,22612200,213.926666259766
"2020-12-23",223.110000610352,223.559997558594,220.800003051758,221.020004272461,18699600,211.137222290039
"2020-12-24",221.419998168945,223.610000610352,221.199996948242,222.75,10550600,212.789916992188
"2020-12-28",224.449996948242,226.029998779297,223.020004272461,224.960006713867,17933500,214.90104675293
"2020-12-29",226.309997558594,227.179992675781,223.580001831055,224.149993896484,17403200,214.127227783203
"2020-12-30",225.229995727539,225.630004882812,221.470001220703,221.679992675781,20272300,211.767700195312
"2020-12-31",221.699996948242,223,219.679992675781,222.419998168945,20942100,212.474624633789
"2021-01-04",222.529998779297,223,214.809997558594,217.690002441406,37130100,207.956100463867
"2021-01-05",217.259994506836,218.520004272461,215.699996948242,217.899993896484,23823000,208.156723022461
"2021-01-06",212.169998168945,216.490005493164,211.940002441406,212.25,35930700,202.759338378906
"2021-01-07",214.039993286133,219.339996337891,213.710006713867,218.289993286133,27694500,208.529281616211
"2021-01-08",218.679992675781,220.580001831055,217.029998779297,219.619995117188,22956200,209.799865722656
"2021-01-11",218.470001220703,218.910003662109,216.729995727539,217.490005493164,23031300,207.765045166016
"2021-01-12",216.5,217.100006103516,213.320007324219,214.929992675781,23249300,205.319534301758
"2021-01-13",214.020004272461,216.759994506836,213.929992675781,216.339996337891,20087100,206.666473388672
"2021-01-14",215.910003662109,217.460006713867,212.740005493164,213.020004272461,29480800,203.494964599609
"2021-01-15",213.520004272461,214.509994506836,212.029998779297,212.649993896484,31746500,203.141464233398
"2021-01-19",213.75,216.979995727539,212.630004882812,216.440002441406,30480900,206.761993408203
"2021-01-20",217.699996948242,225.789993286133,217.289993286133,224.339996337891,37777300,214.30876159668
"2021-01-21",224.699996948242,226.300003051758,222.419998168945,224.970001220703,30709400,214.910598754883
"2021-01-22",227.080001831055,230.070007324219,225.800003051758,225.949996948242,30172700,215.846771240234
"2021-01-25",229.119995117188,229.779998779297,224.220001220703,229.529998779297,33152100,219.266723632812
"2021-01-26",231.860000610352,234.179992675781,230.080001831055,232.330001831055,49169600,221.941497802734
"2021-01-27",238,240.440002441406,230.139999389648,232.899993896484,69870600,222.48600769043
"2021-01-28",235.610000610352,242.639999389648,235.089996337891,238.929992675781,49111200,228.246383666992
"2021-01-29",235.990005493164,238.020004272461,231.350006103516,231.960006713867,42503100,221.588043212891
"2021-02-01",235.059997558594,242.5,232.429992675781,239.649993896484,33314200,228.934173583984
"2021-02-02",241.300003051758,242.309997558594,238.690002441406,239.509994506836,25916300,228.800445556641
"2021-02-03",239.570007324219,245.089996337891,239.259994506836,243,27158100,232.134429931641
"2021-02-04",242.660003662109,243.240005493164,240.369995117188,242.009994506836,25296100,231.188674926758
"2021-02-05",242.229995727539,243.279998779297,240.419998168945,242.199996948242,18054800,231.370208740234
"2021-02-08",243.149993896484,243.679992675781,240.809997558594,242.470001220703,22211900,231.62809753418
"2021-02-09",241.869995117188,244.759994506836,241.380004882812,243.770004272461,23565000,232.86994934082
"2021-02-10",245,245.919998168945,240.889999389648,242.820007324219,22186700,231.962432861328
"2021-02-11",244.779998779297,245.149993896484,242.149993896484,244.490005493164,15751100,233.55778503418
"2021-02-12",243.929992675781,245.300003051758,242.729995727539,244.990005493164,16561100,234.035415649414
"2021-02-16",245.029998779297,246.130004882812,242.919998168945,243.699996948242,26728500,232.803100585938
"2021-02-17",241.320007324219,244.309997558594,240.940002441406,244.199996948242,21653500,233.81803894043
"2021-02-18",241.800003051758,243.929992675781,240.860000610352,243.789993286133,16925600,233.425491333008
"2021-02-19",243.75,243.860000610352,240.179992675781,240.970001220703,25262600,230.725341796875
"2021-02-22",237.419998168945,237.929992675781,232.399993896484,234.509994506836,36446900,224.539978027344
"2021-02-23",230.330001831055,234.830001831055,228.729995727539,233.270004272461,30228700,223.352752685547
"2021-02-24",230.009994506836,235.199996948242,229,234.550003051758,26339700,224.578277587891
"2021-02-25",232.080001831055,234.589996337891,227.880004882812,228.990005493164,39542200,219.254684448242
"2021-02-26",231.529998779297,235.369995117188,229.539993286133,232.380004882812,37819200,222.500564575195
"2021-03-01",235.899993896484,237.470001220703,233.149993896484,236.940002441406,25324000,226.866714477539
"2021-03-02",237.009994506836,237.300003051758,233.449996948242,233.869995117188,22812500,223.927230834961
"2021-03-03",232.160003662109,233.580001831055,227.259994506836,227.559997558594,34029500,217.885467529297
"2021-03-04",226.740005493164,232.490005493164,224.259994506836,226.729995727539,44727800,217.090744018555
"2021-03-05",229.520004272461,233.270004272461,226.460006713867,231.600006103516,41872800,221.753723144531
"2021-03-08",231.369995117188,233.369995117188,227.130004882812,227.389999389648,35267400,217.722717285156
"2021-03-09",232.880004882812,235.380004882812,231.669998168945,233.779998779297,33080500,223.841018676758
"2021-03-10",237,237,232.039993286133,232.419998168945,29746800,222.538864135742
"2021-03-11",234.960006713867,239.169998168945,234.309997558594,237.130004882812,29907600,227.048614501953
"2021-03-12",234.009994506836,235.820007324219,233.229995727539,235.75,22653700,225.727264404297
"2021-03-15",234.960006713867,235.190002441406,231.809997558594,234.809997558594,26034900,224.827239990234
"2021-03-16",236.279998779297,240.059997558594,235.940002441406,237.710006713867,28092200,227.603958129883
"2021-03-17",236.149993896484,238.550003051758,233.229995727539,237.039993286133,29562100,226.962432861328
"2021-03-18",232.559997558594,234.190002441406,230.330001831055,230.720001220703,34833000,220.911117553711
"2021-03-19",231.020004272461,232.470001220703,229.350006103516,230.350006103516,46430700,220.556838989258
"2021-03-22",230.270004272461,236.899993896484,230.139999389648,235.990005493164,30127000,225.957122802734
"2021-03-23",237.490005493164,241.050003051758,237.070007324219,237.580001831055,31638400,227.479476928711
"2021-03-24",237.850006103516,238,235.320007324219,235.460006713867,25620100,225.449661254883
"2021-03-25",235.300003051758,236.940002441406,231.570007324219,232.339996337891,34061900,222.462219238281
"2021-03-26",231.550003051758,236.710006713867,231.550003051758,236.479995727539,25479900,226.426254272461
"2021-03-29",236.589996337891,236.800003051758,231.880004882812,235.240005493164,25227500,225.238967895508
"2021-03-30",233.529998779297,233.850006103516,231.100006103516,231.850006103516,24792000,221.993103027344
"2021-03-31",232.910003662109,239.100006103516,232.389999389648,235.770004272461,43623500,225.746444702148
"2021-04-01",238.470001220703,242.839996337891,238.050003051758,242.350006103516,30338000,232.046676635742
"2021-04-05",242.759994506836,249.960006713867,242.699996948242,249.070007324219,36910600,238.481002807617
"2021-04-06",247.610000610352,249.399993896484,246.880004882812,247.860000610352,22931900,237.322479248047
"2021-04-07",247.809997558594,250.929992675781,247.190002441406,249.899993896484,22719800,239.275680541992
"2021-04-08",252.770004272461,254.139999389648,252,253.25,23625200,242.483291625977
"2021-04-09",252.869995117188,255.990005493164,252.440002441406,255.850006103516,24326800,244.972732543945
"2021-04-12",254.710006713867,257.670013427734,254.619995117188,255.910003662109,27148700,245.030212402344
"2021-04-13",257.260009765625,259.190002441406,256.829986572266,258.489990234375,23837500,247.500534057617
"2021-04-14",257.480010986328,258.829986572266,255.160003662109,255.589996337891,23070900,244.723785400391
"2021-04-15",257.929992675781,259.929992675781,257.730010986328,259.5,25627500,248.467559814453
"2021-04-16",259.470001220703,261,257.600006103516,260.739990234375,24878600,249.654815673828
"2021-04-19",260.190002441406,261.480010986328,257.820007324219,258.739990234375,23209300,247.739852905273
"2021-04-20",257.820007324219,260.200012207031,256.839996337891,258.260009765625,19722900,247.280303955078
"2021-04-21",258.940002441406,260.679992675781,257.25,260.579986572266,24030400,249.50163269043
"2021-04-22",260.209991455078,261.779998779297,255.639999389648,257.170013427734,25606200,246.236618041992
"2021-04-23",257.880004882812,261.510009765625,257.269989013672,261.149993896484,21462600,250.047454833984
"2021-04-26",261.660003662109,262.440002441406,260.170013427734,261.549987792969,19763300,250.430389404297
"2021-04-27",261.579986572266,263.190002441406,260.119995117188,261.970001220703,31014200,250.832580566406
"2021-04-28",256.079986572266,256.540008544922,252.949996948242,254.559997558594,46903100,243.737564086914
"2021-04-29",255.460006713867,256.100006103516,249,252.509994506836,40589000,241.77473449707
"2021-04-30",249.740005493164,253.080001831055,249.600006103516,252.179992675781,30945100,241.458770751953
"2021-05-03",253.399993896484,254.350006103516,251.119995117188,251.860000610352,19626600,241.152374267578
"2021-05-04",250.970001220703,251.210006713867,245.759994506836,247.789993286133,32756100,237.25537109375
"2021-05-05",249.059997558594,249.5,245.820007324219,246.470001220703,21901300,235.991485595703
"2021-05-06",246.449996948242,249.860000610352,244.690002441406,249.729995727539,26491100,239.112899780273
"2021-05-07",252.149993896484,254.300003051758,251.169998168945,252.460006713867,27032900,241.726867675781
"2021-05-10",250.869995117188,251.729995727539,247.119995117188,247.179992675781,29299900,236.671325683594
"2021-05-11",244.550003051758,246.600006103516,242.570007324219,246.229995727539,33641600,235.761703491211
"2021-05-12",242.169998168945,244.380004882812,238.070007324219,239,36684400,228.839080810547
"2021-05-13",241.800003051758,245.600006103516,241.419998168945,243.029998779297,29624300,232.697784423828
"2021-05-14",245.580001831055,249.179992675781,245.490005493164,248.149993896484,23901100,237.600082397461
"2021-05-17",246.550003051758,246.589996337891,243.520004272461,245.179992675781,24970200,234.756362915039
"2021-05-18",246.270004272461,246.410003662109,242.899993896484,243.080001831055,20168000,232.745620727539
"2021-05-19",239.309997558594,243.229995727539,238.600006103516,243.119995117188,25739800,233.321441650391
"2021-05-20",243.960006713867,247.949996948242,243.860000610352,246.479995727539,21800700,236.546051025391
"2021-05-21",247.570007324219,248.330001831055,244.740005493164,245.169998168945,21863100,235.288833618164
"2021-05-24",247.789993286133,251.160003662109,247.509994506836,250.779998779297,21411500,240.672744750977
"2021-05-25",251.770004272461,252.75,250.820007324219,251.720001220703,17704300,241.57487487793
"2021-05-26",251.429992675781,252.940002441406,250.75,251.490005493164,17771600,241.354156494141
