"Date","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2020-04-28",60.7799987792969,65.6600036621094,58.7299995422363,63.3300018310547,15427700,44.971923828125
"2020-04-29",66.370002746582,72.5800018310547,66.3099975585938,68.8000030517578,16205700,48.8562812805176
"2020-04-30",66.4199981689453,68.6399993896484,63.2599983215332,66.7699966430664,8992000,47.4147338867188
"2020-05-01",63.5,64.6500015258789,60.5900001525879,63.2000007629395,6430000,44.8796005249023
"2020-05-04",60.4000015258789,63.5099983215332,59.4000015258789,63.0099983215332,3763600,44.7446746826172
"2020-05-05",64.9400024414062,66.2799987792969,60.0900001525879,60.5499992370605,5189500,42.9977836608887
"2020-05-06",60.689998626709,61.8600006103516,55.25,55.7400016784668,7686400,39.5821075439453
"2020-05-07",55.9099998474121,58.7799987792969,55.2700004577637,57,6753600,40.4768600463867
"2020-05-08",58.6399993896484,60.5,57.810001373291,58.0200004577637,8335500,41.2011795043945
"2020-05-11",57.5999984741211,57.6699981689453,54.9099998474121,55.0800018310547,9361400,39.1134300231934
"2020-05-12",60.3400001525879,60.5400009155273,54.5,54.5400009155273,16602200,38.7299575805664
"2020-05-13",53.2000007629395,54.5,49.2200012207031,51.1699981689453,13982300,36.3368530273438
"2020-05-14",50,53.4900016784668,47.25,51.5499992370605,10654900,36.6066970825195
"2020-05-15",50.4500007629395,52.1399993896484,49.3800010681152,51.3199996948242,7579200,36.4433746337891
"2020-05-18",54.8499984741211,57.7099990844727,54.7799987792969,56.9099998474121,9214700,40.4129447937012
